hcpcs_code,hcpcs_description,year,bene_unique_cnt,line_srvc_cnt
40654,Repair of vertical lip wound extending to over half of lip,2015,66.0,66.0
40800,"Incision of abscess, cyst, or blood accumulation in mouth",2012,160.0,164.0
40800,"Incision of abscess, cyst, or blood accumulation in mouth",2013,256.0,263.0
40800,"Incision of abscess, cyst, or blood accumulation in mouth",2014,317.0,328.0
40800,"Incision of abscess, cyst, or blood accumulation in mouth",2015,237.0,242.0
40801,"Incision of abscess, cyst, or blood accumulation in mouth",2012,26.0,26.0
40801,"Incision of abscess, cyst, or blood accumulation in mouth",2013,60.0,60.0
40801,"Incision of abscess, cyst, or blood accumulation in mouth",2014,122.0,142.0
40801,"Incision of abscess, cyst, or blood accumulation in mouth",2015,391.0,435.0
40808,Biopsy of mouth,2012,1648.0,1760.0
40808,Biopsy of mouth,2013,1459.0,1539.0
40808,Biopsy of mouth,2014,2061.0,2178.0
40808,Biopsy of mouth,2015,2028.0,2123.0
40810,Removal of growth of tissue of mouth,2012,29.0,30.0
40810,Removal of growth of tissue of mouth,2013,26.0,26.0
40810,Removal of growth of tissue of mouth,2014,47.0,49.0
40810,Removal of growth of tissue of mouth,2015,57.0,62.0
40812,Removal of growth of mouth,2012,904.0,960.0
40812,Removal of growth of mouth,2013,786.0,839.0
40812,Removal of growth of mouth,2014,690.0,732.0
40812,Removal of growth of mouth,2015,488.0,512.0
40814,Removal of growth of mouth with plastic repair,2012,298.0,302.0
40814,Removal of growth of mouth with plastic repair,2013,225.0,236.0
40814,Removal of growth of mouth with plastic repair,2014,167.0,179.0
40814,Removal of growth of mouth with plastic repair,2015,180.0,189.0
40816,Removal of tissue and muscle growth of mouth,2012,85.0,97.0
40816,Removal of tissue and muscle growth of mouth,2013,88.0,91.0
40816,Removal of tissue and muscle growth of mouth,2014,102.0,110.0
40816,Removal of tissue and muscle growth of mouth,2015,102.0,108.0
40818,Removal of mouth tissue for grafting,2012,15.0,15.0
40820,Destruction of growth or scar of mouth,2012,265.0,386.0
40820,Destruction of growth or scar of mouth,2013,115.0,171.0
40820,Destruction of growth or scar of mouth,2014,133.0,161.0
40820,Destruction of growth or scar of mouth,2015,167.0,301.0
40840,Repair to increase depth of mouth,2013,14.0,15.0
40840,Repair to increase depth of mouth,2015,18.0,18.0
40842,Repair to increase depth of mouth,2012,24.0,26.0
40842,Repair to increase depth of mouth,2013,23.0,23.0
40842,Repair to increase depth on one side of the mouth,2014,40.0,41.0
40842,Repair to increase depth on one side of the mouth,2015,35.0,36.0
40843,Repair to increase depth of mouth,2012,26.0,27.0
40843,Repair to increase depth of mouth,2013,22.0,24.0
40843,Repair to increase depth on both sides of the mouth,2014,41.0,43.0
40843,Repair to increase depth on both sides of the mouth,2015,30.0,31.0
40845,Repair to increase depth of mouth,2012,54.0,54.0
40845,Repair to increase depth of mouth,2013,41.0,42.0
40845,Repair to increase depth of mouth,2014,48.0,50.0
40845,Repair to increase depth of mouth,2015,11.0,11.0
41000,"Drainage of abscess, cyst, or blood accumulation of tongue",2012,12.0,12.0
41008,"Drainage of abscess, cyst, or blood accumulation under the jaw bone",2012,12.0,13.0
41009,"Drainage of abscess, cyst, or blood accumulation under lower teeth",2014,12.0,12.0
41100,Biopsy of tongue,2012,94.0,97.0
41100,Biopsy of tongue,2013,143.0,146.0
41100,Biopsy of tongue,2014,128.0,140.0
41100,Biopsy of tongue,2015,100.0,106.0
41105,Biopsy of tongue,2013,11.0,12.0
41105,Biopsy of tongue,2014,16.0,16.0
41108,Biopsy of floor of mouth,2012,43.0,43.0
41108,Biopsy of floor of mouth,2013,17.0,17.0
41108,Biopsy of floor of mouth,2014,25.0,25.0
41108,Biopsy of floor of mouth,2015,36.0,36.0
41112,Removal of growth of tongue,2012,33.0,34.0
41112,Removal of growth of tongue,2013,11.0,11.0
41113,Removal of growth of tongue,2012,13.0,13.0
41113,Removal of growth of tongue,2014,11.0,11.0
41113,Removal of growth of tongue,2015,11.0,11.0
41120,Partial removal of tongue,2013,106.0,109.0
41120,Partial removal of tongue,2014,105.0,108.0
41120,Partial removal of tongue,2015,88.0,96.0
41120,Partial removal of tonque,2012,70.0,74.0
41130,Partial removal of tongue,2012,15.0,16.0
41130,Partial removal of tongue,2013,12.0,12.0
41130,Partial removal of tongue,2014,11.0,11.0
41150,"Removal of tongue, floor of mouth, and jaw bone",2014,13.0,13.0
41150,"Removal of tongue, floor of mouth, and jaw bone",2015,22.0,22.0
41155,"Removal of tongue, floor of mouth, jaw bone, tissue, and lymph nodes",2014,12.0,12.0
41520,Revision of tissue connecting tongue to floor of mouth,2012,28.0,28.0
41520,Revision of tissue connecting tongue to floor of mouth,2013,24.0,24.0
41520,Revision of tissue connecting tongue to floor of mouth,2014,21.0,21.0
41520,Revision of tissue connecting tongue to floor of mouth,2015,27.0,27.0
41530,Destruction of tongue tissue,2012,207.0,593.0
41530,Destruction of tongue tissue,2013,579.0,2130.0
41530,"Destruction of tongue tissue, per session",2014,850.0,2546.0
41530,"Destruction of tongue tissue, per session",2015,923.0,2526.0
41800,"Drainage of abscess, cyst, or blood accumulation of dental bone",2012,71.0,77.0
41800,"Drainage of abscess, cyst, or blood accumulation of dental bone",2013,94.0,103.0
41800,"Drainage of abscess, cyst, or blood accumulation of dental bone",2014,49.0,54.0
41805,Removal of embedded foreign body from soft tissue of tooth bearing bone,2015,22.0,22.0
41806,Removal of foreign body in dental bone,2012,12.0,13.0
41820,Removal of overgrown gum tissue,2014,12.0,23.0
41825,Removal of growth of dental bone,2012,40.0,48.0
41825,Removal of growth of dental bone,2013,14.0,18.0
41825,Removal of growth of dental bone,2015,13.0,13.0
41826,Removal of growth of dental bone or tissue,2012,15.0,16.0
41826,Removal of growth of dental bone with repair,2015,15.0,15.0
41827,Removal of growth of dental bone with repair,2014,14.0,14.0
41827,Removal of growth of dental bone with repair,2015,36.0,39.0
41827,Removal of growth of tooth bearing bone or tissue,2012,28.0,33.0
41827,Removal of growth of tooth bearing bone or tissue,2013,23.0,26.0
41874,Reshaping of tooth bone,2012,26.0,54.0
41874,Reshaping of tooth bone,2013,22.0,43.0
41874,Reshaping of tooth bone,2014,27.0,49.0
41874,Reshaping of tooth bone,2015,22.0,50.0
41899,Relocation of mouth tissue to gum surface,2012,11.0,45.0
42100,Biopsy of roof of mouth,2012,17.0,17.0
42100,Biopsy of roof of mouth,2013,19.0,19.0
42100,Biopsy of roof of mouth,2014,73.0,75.0
42100,Biopsy of roof of mouth,2015,44.0,44.0
42106,Removal of growth of roof of mouth,2015,14.0,14.0
42107,Removal of growth of roof of mouth,2013,13.0,13.0
42145,Removal of soft tissue at roof of mouth,2013,25.0,25.0
42145,Removal of soft tissue at roof of mouth,2015,26.0,27.0
42280,Impression of cheek bone for prosthesis at roof of mouth,2012,104.0,104.0
42280,Impression of cheek bone for prosthesis at roof of mouth,2013,42.0,43.0
42280,Impression of cheek bone for prosthesis at roof of mouth,2014,32.0,32.0
42280,Impression of cheek bone for prosthesis at roof of mouth,2015,29.0,29.0
42299,Mouth procedure,2012,37.0,37.0
42299,Mouth procedure,2013,30.0,30.0
42305,Drainage of abscess of salivary gland,2015,12.0,13.0
42335,Removal of salivary gland stone,2013,13.0,13.0
42400,Needle biopsy of salivary gland,2012,27.0,29.0
42400,Needle biopsy of salivary gland,2013,60.0,67.0
42400,Needle biopsy of salivary gland,2014,54.0,57.0
42400,Needle biopsy of salivary gland,2015,36.0,41.0
42405,Biopsy of salivary gland,2012,67.0,67.0
42405,Biopsy of salivary gland,2013,67.0,67.0
42405,Biopsy of salivary gland,2014,27.0,28.0
42405,Biopsy of salivary gland,2015,37.0,37.0
42410,"Removal of salivary gland growth or salivary gland, lateral lobe",2014,20.0,20.0
42410,"Removal of salivary gland growth or salivary gland, lateral lobe",2015,15.0,15.0
42410,Removal of salivary gland growth with release of facial nerve,2012,26.0,33.0
42410,Removal of salivary gland growth with release of facial nerve,2013,17.0,17.0
42415,Partial removal of salivary gland growth with release of facial nerve,2012,295.0,296.0
42415,Partial removal of salivary gland growth with release of facial nerve,2013,322.0,323.0
42415,Partial removal of salivary gland growth with release of facial nerve,2014,279.0,282.0
42415,Partial removal of salivary gland growth with release of facial nerve,2015,317.0,319.0
42420,Partial removal of salivary gland growth,2012,11.0,11.0
42420,Partial removal of salivary gland growth,2013,11.0,11.0
42420,Removal of total salivary gland growth or salivary gland with release of facial nerve,2014,11.0,11.0
42420,Removal of total salivary gland growth or salivary gland with release of facial nerve,2015,26.0,26.0
42440,Removal of salivary gland under floor of mouth,2014,26.0,26.0
42440,Removal of salivary gland under floor of mouth,2015,67.0,68.0
42500,Plastic repair of salivary duct,2014,12.0,14.0
42505,Plastic repair of salivary duct,2012,23.0,26.0
42505,Plastic repair of salivary duct,2013,42.0,50.0
42505,Plastic repair of salivary duct,2014,36.0,38.0
42505,Plastic repair of salivary duct,2015,50.0,57.0
42550,Injection of dye for X-ray of salivary glands,2012,54.0,55.0
42650,Insertion of probe for salivary gland duct dilation,2012,95.0,164.0
42650,Insertion of probe for salivary gland duct dilation,2013,70.0,107.0
42650,Insertion of probe for salivary gland duct dilation,2014,58.0,89.0
42650,Insertion of probe for salivary gland duct dilation,2015,13.0,13.0
42660,Salivary gland duct dilation,2012,116.0,241.0
42660,Salivary gland duct dilation,2013,123.0,224.0
42660,Salivary gland duct dilation,2014,120.0,242.0
42660,Salivary gland duct dilation,2015,142.0,270.0
42699,Salivary gland or duct procedure,2012,11.0,13.0
42699,Salivary gland or duct procedure,2013,14.0,14.0
42699,Salivary gland or duct procedure,2014,23.0,30.0
42699,Salivary gland or duct procedure,2015,25.0,36.0
42800,Biopsy of back of throat,2012,54.0,57.0
42800,Biopsy of back of throat,2013,101.0,104.0
42800,Biopsy of back of throat,2014,68.0,70.0
42800,Biopsy of back of throat,2015,110.0,118.0
42802,Biopsy of throat at esophagus,2012,13.0,14.0
42806,Biopsy of throat lesion behind nose,2012,11.0,11.0
42821,Removal of tonsils and adenoid glands patient age 12 or over,2012,11.0,11.0
42826,Removal of tonsils patient age 12 or over,2012,14.0,14.0
42826,Removal of tonsils patient age 12 or over,2013,14.0,14.0
42842,"Removal of tonsils, tissue, muscle, and bone",2012,15.0,15.0
42842,"Removal of tonsils, tissue, muscle, and bone",2015,11.0,11.0
42870,Removal of destruction of growth of tongue lymph node,2013,12.0,12.0
42890,Partial removal of throat,2012,14.0,15.0
42890,Partial removal of throat,2013,16.0,16.0
42890,Partial removal of throat,2014,23.0,23.0
42890,Partial removal of throat,2015,15.0,15.0
42892,Removal of throat tissue,2012,14.0,14.0
42892,Removal of throat tissue,2013,13.0,13.0
42950,Plastic or reconstructive repair of the throat,2012,79.0,83.0
42950,Plastic or reconstructive repair of the throat,2013,66.0,76.0
42950,Plastic or reconstructive repair of the throat,2014,132.0,139.0
42950,Plastic or reconstructive repair of the throat,2015,81.0,88.0
42953,Repair of the throat at esophagus,2012,11.0,12.0
42962,Control of bleeding of throat,2012,19.0,19.0
42970,Control of bleeding of throat with insertion of packing,2012,87.0,161.0
43030,Severing of muscle at upper esophagus,2012,11.0,11.0
43030,Severing of muscle at upper esophagus,2013,31.0,31.0
43030,Severing of muscle at upper esophagus,2014,11.0,11.0
43030,Severing of muscle at upper esophagus,2015,13.0,16.0
43107,Removal of esophagus,2012,29.0,29.0
43107,Removal of esophagus,2013,43.0,43.0
43107,Removal of esophagus,2014,29.0,29.0
43107,Removal of esophagus,2015,36.0,36.0
43112,Removal of esophagus,2012,22.0,22.0
43112,Removal of esophagus,2013,11.0,11.0
43117,Partial removal of lower esophagus,2013,55.0,55.0
43117,Partial removal of lower esophagus,2014,68.0,68.0
43117,Partial removal of lower esophagus,2015,80.0,80.0
43130,Removal of defect in wall of esophagus,2013,11.0,11.0
43180,Removal of esophagus tissue using an endoscope,2015,41.0,42.0
43191,Diagnostic examination of esophagus using an endoscope,2014,619.0,769.0
43191,Diagnostic examination of esophagus using an endoscope,2015,920.0,1115.0
43193,Biopsy of esophagus using an endoscope,2014,22.0,25.0
43193,Biopsy of esophagus using an endoscope,2015,51.0,56.0
43195,Balloon dilation of esophagus using an endoscope,2014,11.0,11.0
43195,Balloon dilation of esophagus using an endoscope,2015,13.0,14.0
43196,Insertion of wire and dilation of esophagus using an endoscope,2014,39.0,56.0
43196,Insertion of wire and dilation of esophagus using an endoscope,2015,39.0,57.0
43197,Diagnostic examination of esophagus using an endoscope,2014,734.0,831.0
43197,Diagnostic examination of esophagus using an endoscope,2015,1047.0,1187.0
43198,Biopsy of esophagus using an endoscope,2014,106.0,115.0
43198,Biopsy of esophagus using an endoscope,2015,127.0,130.0
43200,Diagnostic examination of esophagus using an endoscope,2012,5166.0,5795.0
43200,Diagnostic examination of esophagus using an endoscope,2013,4836.0,5502.0
43200,Diagnostic examination of esophagus using an endoscope,2014,2614.0,2984.0
43200,Diagnostic examination of esophagus using an endoscope,2015,2173.0,2417.0
43201,Injection of esophagus using an endoscope,2013,27.0,34.0
43201,Injection of esophgaus using an endoscope,2012,23.0,28.0
43201,Injections into esophagus using an endoscope,2014,76.0,89.0
43201,Injections into esophagus using an endoscope,2015,56.0,66.0
43202,Biopsy of esophagus using an endoscope,2012,1048.0,1120.0
